switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,58,14,36,7,73,60,278.2,191.42,26.04,24398,3060.63,58.18,80.95,795,8108.43
12,16,48,32,2,240,2.872340426,80.9,106.24,18.02,1467,268.05,95.11,15.79,1446,253.89
4,8,32,16,2,64,4.096774194,50.1,128.94,29.5,1028,147.47,107.13,24.56,663,118.26
4,8,8,4,5,40,4.428571429,35.9,102.65,23.68,410,87.02,105.93,25.28,551,102.63
12,16,96,16,5,288,2.852631579,98.8,105.39,18.16,1717,316.33,115.82,21.42,1670,295.56
4,8,8,16,2,40,4.428571429,48.5,91.59,20.01,589,76.44,77.59,19.11,372,69.12
2,58,16,52,3,75,60,184.4,326.03,47.23,31416,4216.03,80.25,110.43,1011,8137.13
6,8,12,4,2,60,2.818181818,25,59.8,9.64,387,59.41,56.36,9.71,336,62.13
2,1,14,14,7,16,2.08,112.1,11.05,1.86,330,40.75,5.88,7.65,115,773.88
2,52,20,74,7,73,54,546.8,175.39,23.72,54086,6700.7,49.99,37.2,1178,5689.17
6,8,12,16,5,60,2.818181818,97.3,29.09,4.54,387,67.23,52.92,12.17,405,105.84
2,33,16,34,1,50,35,55.1,415.92,58.31,7819,996.15,79.44,239.08,605,7221.41
12,16,48,8,5,240,2.872340426,56.2,114.15,19.17,1408,254.3,138.7,26.73,1386,243.46
2,46,18,56,0,65,48,26.7,1555.02,242,26445,3890.26,236.67,584.58,965,8603.73
4,8,32,16,5,64,4.096774194,96.8,77.82,18.43,878,156.28,68.45,16.15,722,128.3
1,0,10,42,2,10,1,98.3,10.27,1.53,340,41.98,2.95,2.89,39,242.94
12,16,48,8,2,240,2.872340426,31.3,171.5,29.11,1443,262.56,161.47,27.88,1442,252.97
2,17,18,66,1,36,19,84.7,306.33,42.72,17915,2220.05,43.4,64.43,342,2525.32
2,17,12,9,7,30,19,81.4,59.79,8.37,2062,254.07,29.28,81.76,433,4298.38
2,8,20,80,6,29,10,496.8,42.96,6.08,11617,1429.38,11.39,6.15,270,2300.75
2,1,6,8,1,8,2.2,22.6,17.12,2.6,85,11.12,9.65,33.35,102,735.53
2,22,20,45,0,43,24,18.5,898.81,139.97,9770,1402.06,207.57,464.35,805,4986.85
4,8,32,64,5,64,4.096774194,337.7,64.66,15.36,4272,525.47,47.18,11.55,656,121.03
2,1,20,2,1,22,2.05,16.4,35.43,7.88,137,37.46,30.79,49.2,136,741.45
6,8,48,16,5,96,2.70212766,97.4,50.57,8.52,644,114.43,66.76,13.68,644,112.88
6,8,12,16,2,60,2.818181818,48.6,46.77,7.62,399,63.95,42.16,7.01,412,76.41
8,16,16,4,5,144,4.733333333,114.8,69.08,12.47,888,174.27,79.17,15,959,169.68
32,31,224,20,7,286,9.1,176.7,422.18,88.62,5181,1171.54,374.5,174.57,5102,6677.39
2,14,20,81,7,35,16,586.8,58.4,8.03,19577,2409.44,13.75,8.69,284,2639.28
6,8,24,8,5,72,2.739130435,56.6,48.99,8.01,552,104.71,83.71,18.1,569,110.39
16,15,160,32,5,190,7.16,186.1,199.18,42.83,2974,626.25,157.68,64.39,2969,4321.4
1,0,10,93,2,10,1,200.4,9.49,1.41,952,117.14,2.26,1.72,33,275.74
6,8,24,32,5,72,2.739130435,176.8,30.13,4.87,547,105.3,40.21,8.3,567,110.68
2,1,4,4,3,6,2.33,25.5,12.12,1.76,76,9.5,8.51,23.12,101,571.2
4,8,8,4,2,40,4.428571429,23.5,131.45,26.67,352,61.93,138.43,30.58,544,102.67
2,18,20,93,10,39,20,952.7,54.15,7.29,18108,2228.13,17.05,8.82,583,4031.63
1,0,10,68,3,10,1,219.1,11.05,1.68,1000,123.05,2.79,1.77,51,296.07
2,46,18,9,5,65,48,68.1,191.57,28.9,4852,661.59,104.83,239.58,1326,6637.2
2,29,20,1,9,50,31,28.3,127.74,19.49,713,123.88,103.11,400.6,639,6418.97
2,1,18,14,2,20,2.06,42.2,28.48,5.23,395,49.13,14.72,21.27,133,813.51
6,8,24,32,2,72,2.739130435,80.7,49.14,8.21,586,109.96,70.43,14.62,590,110.43
1,0,7,49,8,7,1,406.4,3.67,0.54,400,49.22,1.03,0.81,37,276.31
12,16,24,4,2,216,2.913043478,25.6,130.62,21.45,772,137.12,122.5,21.3,748,131.9
16,15,144,10,10,174,7.17,125.6,199.72,42.5,2418,485.88,173.7,94.68,2418,3520.32
