switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,24,20,31,9,45,26,303.6,91.18,17.18,295,57.73,138.26,89.74,339,128.27
2,3,14,13,6,18,5,89.2,24.08,3.66,123,23.7,32.86,21.06,146,39.44
2,4,14,27,1,19,6,43.4,53.06,9.45,101,21.28,69.24,31.61,124,43.24
2,28,20,20,0,49,30,23.7,251.98,41.75,800,120.93,323,124.39,841,223.03
2,3,18,14,6,22,5,96.3,24.59,5.24,82,17.41,29.28,19.95,80,32.78
2,3,18,50,8,22,5,416.8,22.41,4.99,87,17.02,27.04,18.75,81,31.94
2,8,20,35,10,29,10,368.5,36.37,6.85,127,24.3,53.4,35.85,145,52.48
2,7,14,23,6,22,9,153.5,38.31,6.71,124,23.37,53.99,33.08,163,58.06
1,0,9,5,0,9,1,15,11.07,2.99,38,8.98,15.73,7.21,43,10.76
2,6,18,9,2,25,8,34.7,43.95,8.55,115,29.07,60.4,38.26,142,49.91
2,8,16,47,6,25,10,295.7,42.85,7.62,132,26.01,60.61,37.07,183,63.45
2,19,4,4,5,24,21,36.4,76.4,13.11,193,37.38,118.71,71.25,298,96.01
2,0,18,8,5,19,2,51.9,14.03,2.66,51,9.21,14.22,8.88,40,14.27
2,2,12,5,1,15,4,19.6,26.33,4.85,75,14.89,32.6,16.27,79,22.5
2,43,20,42,2,64,45,126.6,149.89,31.77,408,77.88,236.72,64.69,646,180.56
2,2,2,1,4,5,4,16.4,16.1,2.44,100,16.29,21.95,10.88,103,25.27
2,20,16,33,3,37,22,119.6,106.84,19.06,227,44.05,157.08,90.17,345,139.83
2,34,18,26,9,53,36,248.6,194.87,37.99,1097,234.15,265.86,140.38,1261,355.21
2,2,16,5,3,19,4,30.6,26.99,4.91,83,15.92,27.78,15.8,82,25.87
2,8,20,37,5,29,10,202.8,46.2,9.08,143,28.38,62.15,42.73,156,58.25
2,14,14,43,1,29,16,66,126.77,21.54,219,44.77,178.03,84.1,365,122.87
2,24,16,64,6,41,26,413.9,101.12,18.46,271,51.29,153.28,102.47,390,146.06
1,0,8,30,4,8,1,133.1,9.83,2.56,42,8.75,6.37,5.11,30,13.25
1,0,8,47,2,8,1,108.6,11.32,2.83,39,8.35,9.48,6.26,43,10.56
2,30,4,4,5,35,32,41.4,109.25,18.43,304,53.44,167.44,100.25,370,149.49
2,5,20,23,8,26,7,196.6,31.28,6.51,88,20.44,38.28,25.55,97,34.97
2,24,20,19,7,45,26,154.9,96.45,17.89,249,45.91,144.68,94.52,352,125.06
2,6,18,18,5,25,8,101.6,35.22,7.21,126,24.55,48.53,35.44,117,50.79
2,17,20,87,0,38,19,31.8,399.47,68.29,964,150.41,555.44,135.72,1262,241
1,0,9,21,5,9,1,116.6,8.45,2.67,36,8.59,5.97,6.06,23,10.74
2,1,12,24,3,14,3,84.3,19.61,3.81,57,11.11,21.67,13.14,48,20.54
2,23,20,25,3,44,25,96.6,122.41,21.6,236,41.35,175.26,98.09,344,132.75
2,0,18,26,5,19,2,146.5,13.24,2.62,52,9.94,14.57,9.14,54,15.46
2,0,18,63,0,19,2,18.3,74.59,14.78,521,109.62,108.14,24.32,713,117.1
2,14,20,7,4,35,16,45.2,68.25,11.73,188,35.46,98.67,58.33,247,82.52
2,16,20,33,7,37,18,250.2,68.79,13.3,188,39.4,102.33,65.35,301,89.27
2,1,18,13,2,20,3,40.6,45.39,9.18,142,28.2,48.84,18.73,123,32.68
2,1,18,62,1,20,3,77.5,33.56,6.5,103,19.62,39.41,18.8,81,24.47
2,18,20,1,2,39,20,18.4,70.71,12.91,201,35.39,107.93,61.24,276,82.82
2,28,4,1,7,33,30,20.4,97.16,15.66,289,51.74,139.95,111.43,348,142.86
2,6,18,23,4,25,8,103.1,72.5,15.49,261,58.22,89.47,39.86,302,79.15
2,6,18,35,3,25,8,121.9,46.42,8.65,99,22.88,58.8,36.37,130,51.17
2,5,14,17,1,20,7,27.1,58.23,10.19,104,19.97,72.66,37.41,117,54.95
2,5,14,48,7,20,7,353.7,28.68,5.83,92,21.67,39.27,25.94,112,40.13
2,19,18,16,6,38,21,114.8,84.23,15.3,233,48.94,121.32,74.35,331,122.83
1,0,5,23,7,5,1,173.4,7.02,1.69,38,7.38,5.01,4.07,21,7.19
2,3,12,29,7,16,5,218.5,20.59,4.33,77,14.39,28.15,18.98,93,28.64
2,3,12,36,4,16,5,160.4,52.84,10.74,206,42.56,62.77,23.89,225,57.24
2,23,20,27,8,44,25,235.6,88.76,16.93,239,45.83,136.51,96.59,309,120.33
2,8,12,19,3,21,10,71.2,51.12,8.85,128,25.2,73.99,43.08,181,65.59
2,15,18,65,8,34,17,541,61.39,12.06,184,38.46,93.79,60.77,244,88.79
2,23,20,17,0,44,25,22.7,186.87,32.48,607,97.82,245.68,102.99,652,186.49
1,0,3,1,1,3,1,14.4,6.81,1.28,21,3.71,7.85,4,21,6.25
2,21,18,63,10,40,23,655.6,77.75,14.98,241,41.82,121.03,79.11,301,108.76
2,35,20,60,1,56,37,90.2,285.17,48.01,440,72.66,411.09,197.01,597,236.53
2,2,20,40,2,23,4,97.9,28.6,6.06,83,16.16,35.68,21.23,85,28.11
2,2,20,92,4,23,4,385.8,21.92,5.15,86,17.85,26.82,17.33,100,28.34
2,22,20,81,10,43,24,838.6,83.47,15.92,244,46.06,126.28,81.67,318,121.77
2,6,20,8,5,27,8,55.7,39.1,7.62,120,23.78,49.59,30.42,119,44.88
2,6,20,74,9,27,8,684.6,33.35,6.97,116,23.47,42.53,28.68,127,44.26
2,28,10,13,5,39,30,87.6,111.69,19.71,324,49.45,173.61,106.31,397,144.45
1,0,10,16,6,10,1,106.7,9.78,2.95,53,11.19,5.66,5.45,26,8.17
1,0,10,55,3,10,1,180.3,9.4,2.99,51,10.68,7.58,6.87,48,11.8
1,0,10,81,6,10,1,501.9,7.64,2.77,43,10.38,5.29,5.85,57,13.29
2,19,8,14,1,28,21,32.5,122.37,20.96,244,44.01,182.25,91.61,343,142.19
2,0,20,21,9,21,2,203.9,11.64,3.37,66,13.42,10.83,8.93,52,13.69
2,0,20,80,5,21,2,417,12.04,3.5,56,11.84,12.05,11.1,56,14.79
2,6,20,21,9,27,8,202.6,34.74,7.04,108,23.08,42.49,30.73,102,41.16
2,6,20,93,4,27,8,390.9,62.12,11.58,238,47.83,78.9,37.05,302,83.18
2,12,18,46,8,31,14,387.1,52.42,10.34,187,34.85,77.03,50.07,205,75.14
2,18,18,46,5,37,20,254.1,80.46,15.28,232,51.16,123.34,74.83,341,113.78
2,18,18,67,6,37,20,424.4,135.08,28.34,606,134.92,181.01,87.54,730,210.58
2,5,10,17,2,16,7,49.3,40.75,7.26,106,19.51,55.92,30.18,117,41
2,10,14,36,5,25,12,197.8,95.08,19.7,398,87.27,122.9,54.34,467,127.49
2,21,16,53,6,38,23,342.7,90.16,16.53,249,46.35,135.02,90.04,354,133.47
2,4,16,24,9,21,6,227.4,26.96,5.39,99,18.61,31.78,23.85,78,30.7
2,4,16,49,10,21,6,506.1,28.76,4.94,198,37.61,39.81,22.74,229,64.09
2,17,18,32,8,36,19,275,71.05,13.42,205,49.44,104.9,66.63,337,89.62
2,17,18,53,8,36,19,445.2,67.66,13.2,204,41.7,104.52,66.79,305,97.42
2,28,20,88,1,49,30,117.3,242.67,41.93,362,65.48,341.64,161.11,494,192.77
2,1,10,10,6,12,3,71,17.63,2.71,69,11.8,18.32,11.01,74,20.95
2,15,12,8,8,28,17,81.4,61.84,10.73,177,32.87,93.92,58.06,240,82.38
1,0,10,25,3,10,1,88.1,4.81,0.64,17,2.46,7.68,6.72,25,8.52
1,0,10,64,4,10,1,271.3,4.36,0.56,14,2.12,6.47,5.99,43,10.99
1,0,10,75,7,10,1,540.7,7.16,2.73,43,9.95,5.03,6,46,11.45
2,1,18,36,4,20,3,155.4,17.46,4.15,58,13.09,19.7,13.89,47,19.39
2,15,20,38,7,36,17,286,106.11,22.27,507,107.27,140.88,70.04,575,172.11
2,2,12,2,4,15,4,20.7,20.68,3.93,79,15.55,24.01,16.1,71,24.69
2,18,14,21,0,33,20,19.6,192.19,32.56,926,143.76,251.63,92.33,982,197.58
2,0,20,22,2,21,2,55.6,18.71,4.23,63,12.75,17.27,10.81,37,16.43
2,0,20,61,0,21,2,16.2,61.85,11.08,536,83.89,71.23,17.24,550,79.77
2,0,20,98,5,21,2,506.1,11.29,3.46,55,12.02,12.09,9.28,51,14.73
2,12,14,12,2,27,14,41.1,71.39,12.69,152,31.76,103.89,56.27,221,79.96
2,19,18,11,5,38,21,73.9,82.71,15.26,200,42.74,124.1,75.16,331,111.77
1,0,9,68,3,9,1,217.3,8.99,2.77,43,9.24,6.98,6.47,28,13.07
2,20,16,42,8,37,22,352.6,78.1,14.73,227,45.94,120.25,77.08,283,106.63
2,2,12,25,2,15,4,64.9,26.95,5.17,71,16.86,34.55,18.75,86,26.06
2,10,20,47,9,31,12,441.5,43.2,9.06,163,31.34,64.33,42.67,185,59.65
2,20,20,99,7,41,22,721.2,81.73,15.72,222,46.98,124.96,85.96,332,114.99
2,3,18,76,10,22,5,776.8,21.3,4.84,89,16.88,25.71,18.3,96,29.58
2,0,20,6,4,21,2,38.8,16.8,3.85,64,12.91,16.01,10.65,58,16.48
2,0,20,35,9,21,2,330.6,6.9,0.87,34,6.73,9.83,8.43,46,16.93
2,19,18,7,5,38,21,52.9,80.7,15.04,241,44.13,123.74,73.34,332,104.37
2,19,18,37,10,38,21,391.7,69.16,13.67,205,41.7,110.21,71.77,349,98.43
2,20,20,3,3,41,22,25.8,87.75,15.66,217,39.8,129.77,76.38,277,106.46
2,2,12,25,0,15,4,14.8,59.19,10.25,501,78.54,74.53,23.16,523,81.53
2,10,16,15,10,27,12,168.6,43.68,8.51,149,29.23,62.42,38.54,171,59.01
2,10,16,43,5,27,12,233.7,51.95,9.9,133,22.39,74.19,45.41,149,62.38
2,37,20,12,7,58,39,107.1,139.33,25.27,386,67.99,213.83,135.53,458,181.34
2,4,18,16,2,23,6,43.5,36.07,7.27,103,20,48.9,27.71,98,36.95
2,4,18,37,10,23,6,386.8,34.52,7.63,205,45.39,42.03,23.75,220,63.06
2,1,20,29,5,22,3,162.1,17.58,4.28,68,13.79,18.98,14.25,75,23.74
2,8,8,11,10,17,10,122.4,34.85,6.49,101,20.92,52.28,34.42,126,46.76
2,11,12,28,2,24,13,74,72.12,13.01,139,29.74,107.76,56.5,223,85.12
2,6,14,18,9,21,8,174,30.4,5.51,108,20.3,43.67,29.32,120,43.85
2,2,20,11,0,23,4,15.1,41.66,7.67,299,51.4,52.19,20.07,287,54.8
2,2,20,36,0,23,4,16.6,74.64,13.4,587,92.05,87.23,23.24,606,90.52
2,22,20,43,10,43,24,452.8,82.35,15.8,245,48.88,125.87,82.25,330,109.85
2,2,2,1,4,5,4,17.6,13.35,1.64,60,10.09,19.6,12.17,71,25.09
2,20,14,23,5,35,22,133.5,161.75,32.11,697,146.83,213.83,98.93,812,223.71
2,15,20,15,1,36,17,32.9,110.49,19.34,221,46.4,156.6,75.79,333,125.12
2,3,6,8,4,10,5,46,25.48,4.42,79,15.72,33.54,19.64,102,28.69
2,26,20,34,2,47,28,84.8,155,27.76,274,50.39,231.18,132.92,380,169.51
2,31,14,20,4,46,33,94,138.74,24.63,356,67.31,211.19,125.59,494,168.32
2,3,20,33,9,24,5,313.1,21.23,3.32,123,23.66,29.73,18.92,146,46.06
2,3,20,59,1,24,5,75.4,114.69,23.66,178,35.37,144.79,45.15,197,58.52
2,3,20,83,2,24,5,182.9,36.27,7.33,97,19.31,45.8,24.71,105,36.54
2,13,18,38,7,32,15,280.9,57.75,11.19,179,35.81,84.63,54.23,193,87.57
2,7,16,59,6,24,9,371.7,39.48,7,127,24.29,54.81,34.02,164,54.92
2,9,20,25,1,30,11,42.3,91.54,15.41,177,33.03,125.39,57.13,238,86.79
2,1,6,6,1,8,3,18.2,24.95,4.07,71,12.54,29.12,14.17,77,23.31
2,0,20,75,7,21,2,540.8,10.23,3.31,56,11.84,10.81,10.2,49,18.05
2,5,14,39,0,20,7,17.3,123.99,21.19,904,141,146.07,44.91,930,166.32
2,17,16,54,4,34,19,237.5,86.05,15.68,221,40.49,126.62,74.3,295,108.91
2,8,18,73,1,27,10,91.7,90.28,16.21,141,30.28,127.34,58.28,208,75.72
2,23,16,26,5,40,25,153.1,98.43,18.12,278,50.23,151.71,96.78,365,132.71
2,7,18,13,10,26,9,146.6,33.36,6.13,115,21.8,48.37,31.35,153,52.32
2,7,18,57,3,26,9,188.8,50.7,9.05,130,24.39,71.59,39.8,160,60.74
2,7,18,74,7,26,9,537.6,36.08,7.48,117,24.2,50.71,33.49,147,52.65
2,15,20,41,1,36,17,62.8,130.91,22.9,218,40.22,185.03,87.77,303,116.76
2,1,8,15,5,10,3,87.2,26.31,5.08,108,22.34,29.03,13.02,118,28.31
2,21,20,67,3,42,23,227.5,114.01,20.76,238,42.34,168.72,95.73,325,127.93
2,2,18,12,9,21,4,120.4,18.49,4.33,68,14.27,21.22,15.06,50,21.52
2,2,18,53,10,21,4,546,17.11,3.35,70,13.37,21.47,15.12,76,24.73
2,11,20,21,8,32,13,186.1,50.22,10.02,172,35.05,72.27,46.67,228,67.84
1,0,9,20,1,9,1,34.7,7.15,1,12,1.79,14.09,7.36,46,12.92
2,3,6,3,7,10,5,31.5,19.87,3.53,60,12.04,26.86,17.59,68,22.7
2,7,18,29,3,26,9,99.6,48.93,9.33,138,25.23,65.68,38.37,161,55.98
2,7,4,2,7,12,9,24.8,32.7,5.53,107,18.87,47.3,33.4,112,43.56
2,12,18,51,9,31,14,478.4,76.66,16.34,415,95.17,104.55,55.37,500,146.96
2,0,12,2,5,13,2,24.1,9.96,2.02,38,9.61,15.23,8.54,48,17.05
2,1,20,14,6,22,3,95,17.77,4.2,65,14.08,17.98,12.76,50,20.25
2,1,20,34,1,22,3,49.7,31.41,6.24,73,14.78,36.58,19.23,68,25.45
2,35,14,32,4,50,37,158,156.28,27.21,358,60.42,232.85,142.37,459,187.41
2,4,20,29,0,25,6,12.6,127.46,21.86,832,140.11,162.62,40.59,944,157.96
2,8,18,54,0,27,10,13.4,318.96,52.58,1149,189.98,368.88,80.3,1278,200.81
2,27,20,29,4,48,29,140.6,124.41,22.64,308,56.61,186.43,109.75,439,150.91
2,27,20,77,3,48,29,257.5,139.92,25.47,305,53.51,211.95,120.4,411,163.44
2,6,16,53,1,23,8,70.1,74.22,13.19,131,29.66,100.46,46.41,170,61.82
2,15,20,43,10,36,17,449.8,59.17,11.87,174,44.68,89.89,58.8,295,90.71
2,7,14,49,9,22,9,454.9,45.59,7.07,254,52.35,57.6,32.43,322,81.02
2,27,20,38,9,48,29,359.3,102.66,19.08,309,60.49,154.46,99.38,361,140.23
2,8,18,67,7,27,10,483.9,40.25,8.17,116,25.21,56.47,36.51,130,51.26
2,9,20,11,7,30,11,95.4,64.09,12.69,328,71.05,86.03,44.42,388,112.53
2,9,20,58,5,30,11,307.2,81.37,14.65,360,74.16,107.71,49.12,456,123.44
2,7,20,25,10,28,9,266.6,33.21,6.26,124,23.48,48.15,32.03,132,49.28
2,36,20,27,10,57,38,297.3,126.15,23.51,337,57.79,198.23,126.77,484,178.46
1,0,10,25,3,10,1,89.6,12.69,3.23,51,10.87,8.48,6.19,42,11.02
1,0,10,70,8,10,1,576.5,7.01,2.71,46,10.08,4.87,5.52,44,12.07
2,4,4,1,4,9,6,18.2,22.86,3.87,93,14.71,32.03,18.92,94,30.08
2,14,12,11,0,27,16,16.2,117.59,19.29,1004,156.2,148.4,64.48,1046,180.13
2,2,14,22,8,17,4,190.8,18.24,3.95,67,13.19,22.02,15.55,69,23.18
2,8,18,14,9,27,10,136.8,57.66,12.06,291,66.23,73.17,38.78,349,99.9
2,15,20,65,1,36,17,87.8,143.93,25.25,218,42.32,205.56,95.07,295,117.94
2,8,20,24,0,29,10,17,122.35,20.92,766,119.97,155.24,52.1,800,138.51
2,8,20,48,6,29,10,305.9,69.54,15.22,361,74.43,90.62,44.24,376,104.91
2,3,18,74,7,22,5,535.2,24.67,3.94,134,25.17,33.39,17.48,152,45.9
2,3,20,15,7,24,5,117.1,24.76,3.85,138,26.41,32.93,19.61,156,41.28
2,3,20,80,6,24,5,498.4,23.48,5.43,111,21.62,29.37,19.87,91,33.24
2,12,2,1,7,15,14,22,59.95,10.28,388,79.28,85.41,46.16,437,124.17
2,0,20,14,1,21,2,29.1,20.93,4.54,55,12.55,23.78,11.49,58,17.03
2,28,10,24,10,39,30,262.5,99.33,17.89,299,57.79,156.02,95.55,414,143.16
2,13,18,10,9,32,15,106.3,54.34,10.56,164,34.64,80.52,53.99,224,70.96
2,4,16,22,7,21,6,164.3,27.74,5.58,81,17.45,33.65,22.99,77,33.19
2,4,16,45,3,21,6,151.4,33.43,6.68,95,18.66,44.83,28.72,116,41.27
2,10,20,77,1,31,12,96.7,107.21,19.21,173,36.09,151.74,70.23,246,92.1
2,4,10,3,5,15,6,25.8,26.78,4.84,67,14.44,33.1,21.28,74,31.34
2,0,2,1,2,3,2,14.1,7.73,1.15,29,4.92,10.85,6.3,32,11.84
2,2,18,32,6,21,4,205.4,19.04,4.5,59,14.5,23.26,16.2,62,28.06
2,9,20,4,3,30,11,28.6,49.83,9.34,136,28.62,69.3,40.34,174,53.7
2,4,8,15,4,13,6,71.7,32.64,5.4,79,14.8,38.66,23.19,88,32.34
2,16,18,32,6,35,18,211,73.85,13.65,225,43.77,105.71,65.13,292,112.04
2,0,18,30,9,19,2,283.2,6.72,0.87,49,9.59,9.63,7.81,59,15.55
2,4,20,20,9,25,6,191.3,26.2,5.72,101,19.83,31.83,22.61,79,32.03
2,4,20,93,7,25,6,669.6,26.46,5.92,111,20.1,33.71,23.08,113,36.29
1,0,2,4,4,2,1,28.9,5.4,0.98,16,3.29,5.85,3.48,15,6.03
2,3,16,22,0,20,5,15.4,67.79,11.36,458,71.59,82.27,29.48,478,81.61
2,3,16,41,3,20,5,138.6,29.34,5.94,99,18.92,37.71,22.55,100,33.12
2,7,8,10,1,16,9,19.9,58.49,10.08,95,19.39,80.7,41.28,116,55.94
2,2,20,24,2,23,4,63.1,29.68,6.12,76,15.29,35.63,19.33,89,27.11
2,2,20,45,1,23,4,61.6,98.31,20.84,173,35.8,115.91,35.5,166,48.39
2,13,16,30,3,30,15,108.3,150.19,29.31,451,94.18,187.77,76.7,545,152.06
1,0,6,24,9,6,1,227.8,6.73,1.85,37,7.6,4.6,5.18,21,7.69
2,3,20,37,4,24,5,163.5,28.46,6.04,90,20.79,33.97,21,98,31.72
2,19,20,15,7,40,21,123.2,78.44,14.87,216,45.48,117.96,74.36,325,103.78
2,3,20,43,7,24,5,317.1,22.64,5.29,106,23.09,28.33,24.61,109,31.45
2,3,20,86,9,24,5,792,20.64,5.05,88,18.14,26.36,18.91,91,29.79
2,24,16,25,6,41,26,171.2,170.34,34.61,798,170.19,226.34,110.73,956,271.92
2,2,14,19,3,17,4,71.6,28.53,4.86,105,19.18,38.94,21.04,116,35.16
2,2,14,35,10,17,4,365.4,15.43,2.13,96,17.44,20.82,14.13,106,33.41
2,6,20,14,9,27,8,141.8,32.16,6.93,93,21.98,43.68,28.74,135,45.37
2,6,20,56,0,27,8,22.3,158.97,27.85,607,94.45,194.48,56.8,624,116.72
2,11,20,87,9,32,13,804.7,46.69,9.7,159,31.98,69.91,46.42,226,67.37
2,2,20,68,9,23,4,629.7,11.13,3.79,83,16.77,11.47,4.73,81,24.32
2,24,16,38,7,41,26,288.8,96.98,17.76,242,45.57,146.94,91.09,326,127.83
2,6,20,1,10,27,8,21.9,38.86,7.65,247,47.74,47.63,29.01,266,73.52
2,6,20,34,1,27,8,51.9,64.91,12.2,109,23.81,88.27,42.15,135,62.48
2,17,18,23,5,36,19,133.5,79.94,14.74,236,41.25,116.44,69.54,316,91.02
2,17,18,35,0,36,19,23.2,238.66,39.92,795,122.77,299.78,91.61,828,178.38
2,19,20,95,3,40,21,312.9,102.98,19.19,238,49.19,155.35,87.58,344,132.81
2,1,20,4,1,22,3,18.4,24.67,4.95,69,14.18,28.53,13.52,59,21.31
2,1,20,55,0,22,3,15.9,77.11,13.39,627,98.16,89.56,21.52,644,92
2,24,4,1,1,29,26,19.1,75.13,12.91,235,39.24,124.35,69.37,275,97.95
2,5,18,70,7,24,7,501.2,46.69,10.35,221,50.76,59.04,29.96,255,73.56
2,15,20,13,9,36,17,134.2,61.23,11.96,176,38.59,91.24,58.99,281,83.85
2,15,20,34,7,36,17,258.7,63.39,11.62,174,30.43,97.42,61.48,216,92.63
2,22,14,11,8,37,24,107.2,86.3,15.63,240,45.8,130.25,80.85,284,109.7
2,22,14,40,4,37,24,183.3,105.28,18.79,263,53.23,156.81,92.54,377,128.18
2,8,10,18,0,19,10,13.4,322.99,76.39,2102,537.72,447.39,115.79,3054,637.38
2,13,20,15,10,34,15,167,54.46,10.76,177,36.2,79.14,52.37,238,82.5
2,31,18,26,1,50,33,44.5,228.02,38.79,347,59.48,324.07,161.88,459,196.16
2,7,14,26,3,22,9,94.4,48.18,8.86,123,24.13,65.87,37.81,151,57.38
2,1,18,59,10,20,3,606.8,13.61,3.63,63,13.04,15.21,11.52,71,17.31
2,5,16,46,5,22,7,243.4,51.41,10.01,212,46.72,66.62,33.25,268,66.96
